gene_id	BDF1_FPKM_rep1	BDF1_FPKM_rep2	ICR_FPKM_rep1	ICR_FPKM_rep2	ddY_FPKM_rep1	ddY_FPKM_rep2
Prdm2	31.14	31.03	42.89	42.88	43.95	39.62
Prdm4	35.57	34.32	24.2	27.84	29.43	28.56
Prdm5	0.23	0.33	0.12	0.22	0.12	0.21
Prdm6	11.73	11.72	9.45	10.39	12.84	12.26
Prdm8	0.01	0.0	0.02	0.01	0.01	0.01
Prdm9	0.43	0.42	0.75	0.47	0.47	0.43
Prdx1	134.03	153.25	183.95	191.19	155.42	185.26
Prdx2	390.55	434.63	503.37	496.34	425.6	520.3
Prdx3	9.91	12.45	15.3	18.12	14.7	16.69
Prdx4	0.76	0.79	2.5	3.24	3.22	3.19
Prdx5	24.78	30.55	36.31	35.6	19.31	19.76
Prdx6	1.06	1.57	2.33	1.95	1.49	2.01
Prdx6b	0.0	0.0	0.0	0.0	0.01	0.0
Preb	6.79	6.96	7.27	7.63	7.76	7.78
Prelid1	18.25	20.25	33.15	33.26	29.42	32.55
Prelid2	0.14	0.12	0.39	0.12	0.33	0.13
Prelp	16.09	18.06	13.53	14.76	16.7	16.11
Prep	52.62	57.58	71.19	64.02	57.62	59.42
Prepl	25.96	27.31	32.24	29.9	30.12	28.19
Prex1	32.95	30.35	32.33	26.48	31.5	32.32
Prex2	2.1	2.27	0.04	1.48	3.61	2.94
Prf1	0.04	0.03	0.01	0.0	0.08	0.0
Prg2	0.0	0.05	0.0	0.0	0.0	0.0
Prg3	0.0	0.0	0.0	0.0	0.0	0.0
Prg4	4.29	4.81	7.32	11.7	3.56	4.39
Prh1	0.03	0.0	0.0	0.0	0.0	0.0
Prickle1	173.65	169.71	156.81	151.1	166.99	167.14
Prickle2	2.69	2.84	2.76	2.94	2.71	2.93
Prickle3	34.63	34.03	47.35	43.57	38.82	35.11
Prickle4	0.0	0.0	0.0	0.0	0.0	0.0
Prim1	16.81	19.26	19.2	21.95	18.92	20.36
Prim2	30.89	34.29	23.62	28.91	35.35	38.09
Prima1	0.0	0.0	0.0	0.03	0.0	0.0
Primpol	2.18	2.48	2.79	2.7	2.19	2.38
Prkaa1	5.96	6.89	7.54	7.5	6.71	6.34
Prkaa2	1.18	1.21	1.42	2.02	1.34	1.52
Prkab1	54.11	61.29	41.72	47.75	47.32	51.09
Prkab2	3.79	4.46	3.19	3.81	3.5	3.12
Prkaca	19.64	17.29	17.6	15.42	20.71	16.77
Prkacb	3.38	3.22	3.23	3.25	2.83	2.57
Prkag1	22.89	26.26	23.16	27.05	24.29	23.86
Prkag2	0.46	0.41	0.59	0.54	1.48	1.48
Prkag2os1	0.02	0.04	0.13	0.03	0.16	0.11
Prkag3	0.0	0.0	0.0	0.0	0.0	0.0
Prkar1a	32.5	31.42	28.7	28.83	28.91	29.82
Prkar1b	0.04	0.04	0.07	0.06	0.03	0.02
Prkar2a	32.97	28.16	26.27	27.12	32.83	30.99
Prkar2b	7.27	7.49	7.53	8.02	6.51	7.49
Prkca	0.2	0.22	0.05	0.05	0.18	0.15
Prkcb	1.05	0.78	0.71	0.57	0.89	0.6
Prkcd	5.4	5.44	7.5	6.44	6.56	7.01
Prkcdbp	0.0	0.04	0.06	0.07	0.03	0.05
Prkce	0.49	0.43	0.38	0.54	0.01	0.02
Prkcg	0.0	0.02	0.0	0.0	0.0	0.0
Prkch	0.12	0.01	0.06	0.1	0.03	0.02
Prkci	9.3	9.72	8.21	8.33	7.42	8.39
Prkcq	0.0	0.0	0.0	0.0	0.0	0.0
Prkcsh	13.4	13.98	17.68	16.85	14.65	13.09
Prkcz	0.51	0.45	0.47	0.53	0.53	0.54
Prkd1	33.1	32.36	34.8	35.37	24.42	25.42
Prkd2	13.03	11.47	16.08	15.71	14.75	13.27
Prkd3	1.88	1.96	1.4	1.84	1.68	1.73
Prkdc	2.03	2.07	2.42	2.2	2.18	2.03
Prkg1	5.48	5.84	2.88	3.28	3.58	4.36
Prkg2	1.62	1.36	1.49	1.58	1.39	1.06
Prkra	0.35	0.49	0.38	0.63	0.32	0.48
Prkrip1	73.52	87.7	72.66	86.35	75.05	77.9
Prkrir	20.57	20.29	25.99	28.87	23.7	25.27
Prkx	4.98	4.57	4.23	4.53	4.37	4.71
Prl	0.0	0.04	0.04	0.0	0.0	0.0
Prl2a1	0.03	0.0	0.11	0.03	0.06	0.27
Prl2b1	0.0	0.0	0.0	0.0	0.0	0.0
Prl2c1	0.0	0.0	0.0	0.0	0.0	0.0
Prl2c2	0.0	0.0	0.0	0.0	0.0	0.0
Prl2c3	0.0	0.0	0.0	0.0	0.0	0.0
Prl2c4	0.0	0.0	0.0	0.0	0.0	0.0
Prl2c5	0.19	0.0	0.0	0.0	0.04	0.0
Prl3a1	0.0	0.0	0.0	0.0	0.0	0.0
Prl3b1	0.0	0.0	0.0	0.0	0.0	0.0
Prl3c1	0.0	0.0	0.0	0.0	0.0	0.0
Prl3d1	0.0	0.0	0.0	0.0	0.0	0.0
Prl3d2	0.0	0.0	0.0	0.0	0.0	0.0
Prl3d3	0.0	0.0	0.0	0.0	0.0	0.0
Prl4a1	0.0	0.0	0.0	0.0	0.0	0.0
Prl5a1	0.0	0.0	0.0	0.0	0.0	0.0
Prl6a1	0.0	0.0	0.0	0.0	0.0	0.03
Prl7a1	0.0	0.0	0.0	0.0	0.0	0.0
Prl7a2	0.0	0.0	0.0	0.0	0.0	0.0
Prl7b1	0.0	0.0	0.0	0.0	0.0	0.0
Prl7c1	0.0	0.0	0.0	0.02	0.0	0.0
Prl7d1	0.09	0.35	0.19	0.35	0.21	0.31
Prl8a1	0.0	0.0	0.0	0.0	0.0	0.0
Prl8a2	1.97	2.35	2.1	1.57	1.4	3.14
Prl8a6	0.0	0.0	0.0	0.0	0.0	0.0
Prl8a8	0.0	0.0	0.0	0.0	0.0	0.0
Prl8a9	0.0	0.0	0.0	0.0	0.0	0.0
Prlh	0.0	0.0	0.0	0.0	0.0	0.0
Prlhr	0.0	0.0	0.0	0.0	0.0	0.0
Prlr	12.63	9.84	9.17	8.16	10.52	9.72
Prm1	0.0	0.0	0.0	0.12	0.0	0.25
Prm2	7.12	13.98	5.44	5.65	5.49	6.31
Prm3	0.0	0.16	0.0	0.0	0.0	0.71
Prmt1	11.86	13.76	15.62	17.02	14.85	13.73
Prmt10	0.55	0.43	0.59	1.47	0.87	0.78
Prmt2	23.86	24.91	24.59	27.1	23.92	24.7
Prmt3	5.59	5.56	5.15	4.84	5.38	4.86
Prmt5	3.62	3.97	6.68	6.63	6.9	5.36
Prmt6	0.03	0.04	0.07	0.12	0.04	0.05
Prmt7	6.94	7.86	6.86	6.09	7.88	5.36
Prmt8	0.0	0.0	0.0	0.0	0.0	0.0
Prn	0.0	0.0	0.0	0.0	0.0	0.0
Prnd	0.0	0.01	0.0	0.03	0.0	0.03
Prnp	0.04	0.11	0.07	0.08	0.05	0.02
Prob1	0.54	0.58	0.33	0.49	0.39	0.27
Proc	4.41	4.95	6.42	4.32	4.0	3.61
Proca1	2.36	2.11	3.03	2.26	1.87	2.26
Procr	0.01	0.0	0.0	0.01	0.02	0.07
Prodh	20.27	21.0	25.31	25.01	25.36	27.37
Prodh2	0.0	0.0	0.0	0.02	0.04	0.0
Prok1	0.0	0.0	0.0	0.0	0.0	0.0
Prok2	0.11	0.08	0.02	0.02	0.15	0.04
Prokr1	0.01	0.0	0.01	0.0	0.01	0.01
Prokr2	0.09	0.16	0.14	0.14	0.04	0.08
Prol1	0.0	0.0	0.0	0.0	0.0	0.0
Prom1	7.91	8.82	9.0	8.6	10.11	9.98
Prom2	0.01	0.01	0.02	0.03	0.02	0.02
Prop1	0.0	0.0	0.0	0.0	0.0	0.0
Prorsd1	0.74	0.82	0.37	0.69	0.37	0.53
Pros1	0.13	0.08	0.11	0.05	0.15	0.11
Prosc	1.69	1.43	1.84	2.33	1.62	1.35
Proser1	0.01	0.06	0.01	0.09	0.05	0.06
Proser2	0.62	0.38	0.44	0.42	0.54	0.43
Proser3	1.11	1.16	1.56	1.6	4.06	4.14
Prox1	1.79	1.37	2.61	1.92	2.09	1.75
Prox2	0.14	0.01	0.01	0.07	0.03	0.1
Proz	0.0	0.0	0.01	0.0	0.0	0.0
Prp2	0.0	0.0	0.0	0.0	0.0	0.0
Prpf18	31.64	30.72	28.71	30.53	28.89	33.74
Prpf19	10.38	11.1	10.58	11.82	11.86	11.23
Prpf3	35.51	36.65	34.11	36.77	37.97	38.78
Prpf31	28.12	30.25	29.36	29.66	26.59	28.82
Prpf38a	76.85	80.04	73.95	75.3	74.75	74.74
Prpf38b	74.23	69.67	74.73	72.09	71.18	73.95
Prpf39	6.88	6.68	5.33	4.8	3.99	4.23
Prpf4	1.44	1.48	1.49	1.73	1.46	1.62
Prpf40a	60.41	55.51	62.4	56.75	62.28	61.78
Prpf40b	2.37	2.84	3.23	3.32	3.12	2.96
Prpf4b	21.54	20.18	18.78	18.45	16.71	17.12
Prpf6	122.05	130.87	122.43	122.55	130.19	120.05
Prpf8	92.69	92.28	109.27	100.07	110.71	95.93
Prph	0.16	0.1	0.09	0.02	0.21	0.16
Prph2	0.0	0.0	0.0	0.01	0.0	0.02
Prpmp5	0.0	0.0	0.0	0.0	0.0	0.0
Prps1	0.33	0.17	0.41	0.46	0.48	0.71
Prps1l1	0.0	0.0	0.0	0.0	0.0	0.0
Prps1l3	10.24	10.65	8.96	10.59	11.06	10.62
Prps2	0.12	0.04	0.08	0.3	2.17	1.21
Prpsap1	51.36	55.05	59.45	59.63	52.85	54.77
Prpsap2	62.08	63.92	76.04	72.96	73.15	73.35
Prr11	0.51	0.7	0.81	0.9	0.8	0.99
Prr12	0.34	0.3	0.34	0.25	0.19	0.14
Prr13	27.92	29.47	50.37	51.21	29.02	30.16
Prr14	51.54	63.12	75.91	74.56	61.98	52.21
Prr14l	24.36	22.83	23.26	23.3	25.8	25.97
Prr15	0.98	0.95	0.62	2.13	1.77	1.8
Prr15l	2.78	4.22	0.02	0.07	0.0	0.06
Prr16	0.0	0.0	0.0	0.01	0.0	0.0
Prr18	11.93	12.13	4.23	13.67	10.29	6.84
Prr19	0.25	0.17	0.49	0.09	0.49	0.33
Prr22	0.16	0.03	0.17	0.1	0.05	0.04
Prr23a1	6.29	6.59	5.87	6.23	5.33	5.46
Prr23a2	0.39	0.22	0.58	0.44	0.53	0.58
Prr23a3	9.97	9.54	8.07	7.34	10.13	7.23
Prr27	0.07	0.19	0.09	0.09	0.09	0.2
Prr29	0.0	0.05	0.0	0.0	0.0	0.0
Prr3	4.42	4.72	2.76	3.11	2.89	3.33
Prr30	0.06	0.0	0.03	0.0	0.0	0.0
Prr32	2.36	3.63	2.17	2.0	2.18	1.96
Prr33	0.0	0.0	0.0	0.01	0.0	0.0
Prr36	2.08	1.91	2.8	3.33	2.47	2.27
Prr5	31.99	30.61	35.17	35.45	31.86	31.78
Prr5l	16.34	16.42	15.34	9.55	5.73	6.7
Prr7	52.81	58.21	52.07	52.79	64.66	56.56
Prr9	0.0	0.0	0.0	0.0	0.0	0.0
Prrc1	1.51	1.45	1.34	1.29	1.27	1.3
Prrc2a	60.25	56.6	55.54	54.97	52.0	48.88
Prrc2b	0.52	0.58	0.4	0.52	0.33	0.35
Prrc2c	86.01	76.01	88.46	76.06	81.19	76.23
Prrg1	15.49	12.13	15.06	13.41	16.65	15.22
Prrg2	1.31	1.27	1.36	1.58	1.83	1.32
Prrg3	0.06	0.02	0.08	0.12	0.05	0.07
Prrg4	0.3	0.16	0.25	0.35	0.45	0.37
Prrt1	0.0	0.0	0.0	0.0	0.0	0.0
Prrt2	0.0	0.0	0.01	0.02	0.02	0.0
Prrt3	0.06	0.05	0.08	0.03	0.05	0.03
Prrt4	0.01	0.03	0.04	0.06	0.03	0.06
Prrx1	0.15	0.2	0.1	0.05	0.06	0.07
Prrx2	0.0	0.0	0.03	0.0	0.02	0.02
Prrxl1	0.01	0.0	0.0	0.04	0.02	0.0
Prss1	0.03	0.16	0.17	0.17	0.21	0.0
Prss12	1.06	1.14	1.05	1.52	1.28	1.25
Prss16	0.0	0.03	0.0	0.03	0.01	0.0
Prss2	0.0	0.0	0.0	0.0	0.0	0.0
Prss21	0.0	0.0	0.0	0.0	0.05	0.0
Prss22	0.0	0.0	0.0	0.0	0.0	0.0
Prss23	0.0	0.02	0.1	0.05	0.05	0.1
Prss27	0.0	0.0	0.0	0.02	0.0	0.0
Prss28	0.0	0.0	0.0	0.0	0.0	0.0
Prss29	0.0	0.0	0.0	0.0	0.0	0.0
Prss3	0.0	0.0	0.11	0.0	0.14	0.09
Prss30	0.2	0.14	1.1	1.01	0.57	0.48
Prss32	0.04	0.34	0.19	0.03	0.08	0.07
Prss33	0.03	0.0	0.0	0.0	0.0	0.02
Prss34	0.0	0.0	0.0	0.0	0.0	0.0
Prss35	0.0	0.0	3.73	2.35	1.12	4.38
Prss36	0.07	0.06	0.08	0.17	0.11	0.1
Prss37	1.38	1.48	1.54	1.68	0.96	1.6
Prss38	0.09	0.06	0.17	0.08	0.3	0.17
Prss39	0.0	0.0	0.02	0.0	0.04	0.02
Prss40	0.02	0.0	0.0	0.0	0.0	0.04
Prss41	0.0	0.0	0.0	0.0	0.0	0.0
Prss42	0.27	0.13	0.07	0.14	0.12	0.05
Prss43	0.0	0.0	0.0	0.02	0.0	0.01
Prss44	6.72	8.26	7.98	10.17	7.12	7.62
Prss45	0.11	0.0	0.07	0.11	0.14	0.02
Prss46	0.0	0.0	0.0	0.0	0.0	0.0
Prss48	0.47	0.29	0.46	0.35	0.17	0.12
Prss50	0.0	0.0	0.0	0.0	0.0	0.0
Prss51	0.0	0.0	0.0	0.0	0.0	0.0
Prss52	0.0	0.0	0.0	0.0	0.0	0.0
Prss53	0.94	1.08	1.0	1.3	1.34	1.01
Prss54	0.0	0.0	0.0	0.0	0.0	0.0
Prss55	0.0	0.0	0.0	0.0	0.0	0.0
Prss56	0.37	0.58	0.4	0.71	0.48	0.32
Prss57	0.0	0.0	0.0	0.0	0.0	0.0
Prss58	0.0	0.0	0.0	0.0	0.0	0.0
Prss8	1.45	1.52	1.21	1.39	1.08	1.28
Prtg	0.06	0.07	0.02	0.05	0.04	0.04
Prtn3	0.0	0.0	0.0	0.0	0.0	0.0
Prune	45.74	47.82	49.58	57.38	49.49	48.44
Prune2	0.01	0.01	0.02	0.05	0.05	0.04
Prx	0.0	0.0	0.0	0.0	0.0	0.0
Psap	10.82	12.14	15.28	14.48	12.13	13.26
Psapl1	0.02	0.01	0.0	0.06	0.0	0.0
Psat1	0.05	0.02	0.07	0.1	0.05	0.07
Psca	0.0	0.0	0.0	0.0	0.0	0.0
Psd	0.15	0.11	0.08	0.21	0.18	0.1
Psd2	2.99	2.67	3.73	4.03	3.03	3.99
Psd3	16.33	15.01	20.16	19.8	19.43	20.15
Psd4	0.0	0.0	0.0	0.0	0.0	0.0
Psen1	94.08	92.9	96.55	102.65	107.09	107.82
Psen2	62.79	66.76	38.78	37.12	47.04	46.94
Psenen	126.65	162.2	187.02	194.27	158.8	172.93
Psg-ps1	0.01	0.02	0.0	0.01	0.01	0.06
Psg16	1.52	2.4	1.7	2.41	2.5	2.18
Psg17	5.84	7.28	5.89	2.85	4.17	3.76
Psg18	0.0	0.0	0.0	0.0	0.03	0.0
Psg19	0.0	0.0	0.0	0.01	0.0	0.0
Psg20	7.8	8.52	8.25	6.22	5.7	7.02
Psg21	0.09	0.05	0.06	0.02	0.09	0.08
Psg22	0.0	0.0	0.0	0.0	0.0	0.0
Psg23	0.07	0.09	0.0	0.0	0.0	0.0
Psg25	0.0	0.0	0.0	0.0	0.0	0.0
Psg26	0.01	0.0	0.0	0.0	0.0	0.01
Psg27	0.0	0.0	0.0	0.0	0.0	0.0
Psg28	0.0	0.0	0.0	0.0	0.0	0.0
Psg29	0.0	0.0	0.0	0.0	0.0	0.0
Psip1	254.0	225.63	242.43	239.75	273.75	258.47
Pskh1	15.53	16.59	14.84	15.5	14.92	14.29
Psma1	47.5	55.99	41.88	51.62	48.53	48.16
Psma2	127.78	153.82	121.26	134.7	123.32	136.64
Psma3	22.74	28.1	29.67	33.73	27.31	27.86
Psma4	81.28	87.09	82.91	95.28	83.91	90.51
Psma5	29.24	37.35	32.85	38.54	34.71	35.24
Psma6	66.21	85.79	58.69	74.34	64.88	70.05
Psma7	199.26	249.63	227.15	275.0	200.99	260.1
Psma8	0.06	0.0	0.08	0.09	0.03	0.04
Psmb1	24.54	32.8	27.52	25.44	29.03	23.9
Psmb10	0.07	0.03	0.14	0.05	0.08	0.04
Psmb11	0.26	0.34	0.43	0.51	0.34	0.28
Psmb2	43.24	60.03	49.76	68.45	56.71	55.95
Psmb3	15.85	22.89	20.96	24.77	19.3	18.99
Psmb4	32.67	44.23	43.04	45.51	39.03	40.54
Psmb5	5.52	8.81	7.0	6.87	4.61	4.96
Psmb6	28.69	31.74	43.17	41.22	43.32	39.36
Psmb7	42.57	49.55	54.85	59.49	49.65	53.21
Psmb8	0.02	0.0	0.0	0.0	0.08	0.07
Psmb9	0.0	0.0	0.0	0.0	0.14	0.0
Psmc1	90.54	100.38	89.99	104.44	91.88	101.35
Psmc2	49.75	58.01	50.98	57.55	60.3	63.08
Psmc3	40.73	46.05	50.88	52.25	49.25	45.22
Psmc3ip	45.82	55.4	56.84	64.93	43.61	62.83
Psmc4	40.6	47.66	49.08	50.23	47.62	47.65
Psmc5	57.83	63.58	66.56	65.0	62.28	66.3
Psmc6	39.9	47.01	39.07	42.43	41.04	45.42
Psmd1	66.89	65.16	72.36	67.21	71.47	74.23
Psmd10	21.74	25.18	24.64	29.03	23.49	24.92
Psmd11	53.47	52.92	54.59	52.92	52.55	57.3
Psmd12	49.96	54.5	49.12	53.93	52.08	58.56
Psmd13	0.84	0.91	0.43	0.68	0.71	0.77
Psmd14	10.87	13.18	10.05	12.71	9.39	9.84
Psmd2	66.13	74.88	67.84	74.57	73.91	75.37
Psmd3	54.27	51.53	49.7	47.09	54.36	56.43
Psmd4	346.82	398.33	379.91	391.92	375.01	404.71
Psmd5	45.76	49.44	49.28	51.78	45.53	42.75
Psmd6	51.32	60.34	58.84	63.2	58.31	61.44
Psmd7	48.46	52.57	42.01	48.29	46.44	44.78
Psmd8	105.54	118.24	117.76	129.34	108.59	122.82
Psmd9	31.23	34.01	43.37	44.5	30.32	34.37
Psme1	0.09	0.0	0.1	0.05	0.0	0.06
Psme2	3.78	3.95	4.22	5.8	5.09	3.8
Psme2b	0.02	0.11	0.23	0.14	0.1	0.21
Psme3	126.67	123.75	115.54	126.61	132.82	131.08
Psme4	78.76	72.43	76.36	66.57	68.83	66.3
Psmf1	53.8	63.26	53.03	57.41	59.61	61.16
Psmg1	20.24	26.03	16.08	21.26	18.52	19.13
Psmg2	0.02	0.21	0.03	0.09	0.05	0.13
Psmg3	8.94	10.64	12.9	14.0	11.2	9.51
Psmg4	26.67	43.51	36.88	40.07	29.51	31.15
Psors1c2	0.0	0.0	0.0	0.0	0.0	0.0
Pspc1	3.71	4.06	3.73	3.7	3.81	4.89
Psph	0.81	1.11	1.2	0.93	1.06	0.75
Pspn	0.43	0.24	0.78	0.98	0.33	0.09
Psrc1	54.85	60.89	66.09	75.63	63.32	63.98
Pstk	2.37	4.07	3.0	4.63	4.08	3.3
Pstpip1	45.31	44.9	22.26	21.51	27.84	26.82
Pstpip2	32.28	28.57	28.77	24.39	29.24	22.0
Ptafr	0.43	0.52	0.33	0.17	0.33	0.41
Ptar1	3.97	4.0	2.39	2.53	2.03	1.69
Ptbp1	128.95	126.38	149.21	143.16	142.02	146.92
Ptbp2	40.78	40.04	41.94	43.44	40.45	43.21
Ptbp3	13.32	13.17	10.99	12.54	10.02	11.94
Ptcd1	14.55	13.95	12.23	11.58	11.79	10.12
Ptcd2	34.78	38.04	26.85	34.97	32.53	31.66
Ptcd3	12.64	12.82	13.46	12.82	13.8	14.48
Ptch1	0.19	0.3	0.19	0.2	0.16	0.22
Ptch2	0.0	0.04	0.0	0.01	0.04	0.04
Ptchd1	0.01	0.0	0.01	0.01	0.0	0.01
Ptchd2	0.06	0.12	0.01	0.03	0.01	0.06
Ptchd3	0.02	0.04	0.03	0.01	0.01	0.01
Ptchd4	0.0	0.0	0.0	0.01	0.0	0.0
Ptcra	0.15	0.31	0.09	0.36	0.15	0.14
Ptdss1	13.76	13.11	16.32	15.47	14.05	13.88
Ptdss2	4.66	4.78	4.14	3.98	3.83	4.18
Pten	8.56	8.48	8.08	8.64	7.44	8.43
Pter	6.49	6.56	6.99	8.39	5.8	6.23
Ptf1a	0.0	0.0	0.0	0.0	0.0	0.0
Ptf1aos	0.0	0.0	0.0	0.0	0.0	0.0
Ptgdr	0.01	0.01	0.0	0.02	0.0	0.0
Ptgdr2	0.03	0.02	0.37	0.23	0.02	0.05
Ptgds	0.34	0.51	0.75	0.13	1.75	1.36
Ptger1	0.01	0.03	0.04	0.03	0.03	0.05
Ptger2	0.01	0.0	0.01	0.02	0.0	0.0
Ptger3	3.2	3.2	3.01	2.78	2.91	3.29
Ptger4	7.16	8.64	5.71	7.14	5.49	5.56
Ptges	0.14	0.18	0.07	0.09	0.12	0.11
Ptges2	5.35	5.61	3.46	4.64	4.26	3.61
Ptges3	133.95	136.64	128.88	129.27	134.93	127.48
Ptges3l	1.37	2.66	1.92	1.93	2.0	1.86
Ptgfr	0.03	0.04	0.05	0.03	0.06	0.04
Ptgfrn	2.79	3.11	2.68	4.48	0.67	0.55
Ptgir	0.0	0.0	0.02	0.0	0.01	0.0
Ptgis	11.05	12.59	11.31	9.9	13.7	13.04
Ptgr1	2.95	3.71	5.37	5.17	4.62	4.11
Ptgr2	0.31	0.39	0.25	0.29	0.31	0.35
Ptgs1	0.0	0.0	0.0	0.02	0.04	0.01
Ptgs2	0.78	0.68	0.26	0.24	0.55	0.69
Ptgs2os	0.0	0.0	0.0	0.0	0.0	0.0
Ptgs2os2	0.0	0.0	0.0	0.0	0.0	0.0
Pth	0.0	0.0	0.0	0.0	0.0	0.0
Pth1r	0.53	0.38	0.48	0.67	0.29	0.55
Pth2	0.0	0.0	0.0	0.0	0.0	0.0
Pth2r	0.02	0.0	0.01	0.01	0.04	0.04
Pthlh	2.34	1.98	0.95	0.61	0.64	0.73
Ptk2	31.73	31.5	29.29	28.71	29.24	30.33
Ptk2b	1.72	1.91	1.51	1.66	1.4	1.02
Ptk6	0.0	0.0	0.0	0.0	0.0	0.01
Ptk7	0.11	0.15	0.12	0.07	0.11	0.18
Ptma	31.37	33.87	37.0	40.41	33.73	37.83
Ptms	15.19	12.93	7.68	9.06	11.31	12.11
Ptn	0.01	0.0	0.25	0.12	0.06	0.04
Ptov1	35.39	35.97	28.88	34.14	33.6	31.01
Ptp4a1	3.63	3.65	3.11	2.96	3.57	3.36
Ptp4a2	99.88	96.7	78.51	81.98	80.86	78.46
Ptp4a3	0.02	0.0	0.03	0.08	0.07	0.05
Ptpdc1	10.87	10.2	9.54	10.66	11.97	10.64
Ptpmt1	0.11	0.24	0.42	0.23	0.37	0.36
Ptpn1	4.17	3.74	4.46	5.05	5.26	5.78
Ptpn11	71.31	67.83	72.63	73.48	73.56	73.22
Ptpn12	13.16	11.83	9.17	11.46	10.28	9.41
Ptpn13	6.98	5.98	6.15	5.4	6.7	7.26
Ptpn14	1.15	1.21	1.01	0.91	0.53	0.38
Ptpn18	14.7	18.66	11.46	16.99	20.8	17.48
Ptpn2	109.1	117.25	100.74	112.53	98.32	100.07
Ptpn20	0.0	0.0	0.0	0.0	0.01	0.02
Ptpn21	275.86	261.43	264.13	263.27	257.59	258.65
Ptpn22	11.48	13.34	7.63	7.55	7.02	7.51
Ptpn23	29.37	25.77	32.05	28.79	32.0	28.89
Ptpn3	3.16	3.0	1.6	2.13	0.83	1.29
Ptpn4	1.07	1.24	1.07	0.99	1.21	1.28
Ptpn5	0.77	0.88	0.57	0.46	0.74	0.42
Ptpn6	16.17	16.5	12.39	13.71	15.08	13.63
Ptpn7	0.02	0.0	0.0	0.0	0.0	0.02
Ptpn9	2.97	3.18	2.54	3.16	2.5	2.69
Ptpra	15.29	15.87	14.77	15.6	14.28	14.06
Ptprb	1.0	1.12	0.98	1.08	1.63	1.52
Ptprc	0.01	0.01	0.01	0.03	0.0	0.0
Ptprcap	0.0	0.0	0.0	0.06	0.0	0.04
Ptprd	0.44	0.32	0.79	0.75	0.39	0.65
Ptpre	14.68	14.96	7.53	7.27	11.25	10.78
Ptprf	22.0	22.53	24.12	21.73	20.57	18.65
Ptprg	14.23	13.74	15.12	13.41	15.79	15.2
Ptprh	0.21	0.36	0.19	0.16	0.13	0.21
Ptprj	30.4	30.65	34.69	34.11	36.3	42.31
Ptprk	0.52	0.4	0.9	0.98	0.67	0.67
Ptprm	6.03	5.48	4.67	5.11	5.2	5.67
Ptprn	0.03	0.09	0.06	0.03	0.04	0.06
Ptprn2	1.72	2.2	2.1	2.03	4.04	3.29
Ptpro	0.49	0.57	0.21	0.14	0.04	0.02
Ptprq	0.56	0.59	1.02	1.17	0.91	1.12
Ptprr	23.64	24.79	23.14	23.71	22.91	26.54
Ptprs	10.09	9.38	11.92	11.77	10.67	11.32
Ptprt	5.02	4.4	3.12	3.1	2.88	2.93
Ptprtos	0.0	0.0	0.0	0.0	0.0	0.0
Ptpru	0.65	0.86	0.84	0.88	0.78	0.96
Ptprv	1.46	1.55	2.81	2.32	4.81	3.77
Ptprz1	0.19	0.08	0.12	0.11	0.13	0.09
Ptrf	3.11	3.24	0.83	1.66	2.24	2.96
Ptrh1	0.57	0.61	0.87	0.68	0.18	0.38
Ptrh2	4.78	5.43	4.79	5.23	4.55	5.16
Ptrhd1	1.48	1.74	1.86	2.09	1.5	1.67
Pts	0.85	0.59	0.53	0.55	0.63	0.24
Pttg1	281.52	326.75	367.16	459.09	241.99	269.76
Pttg1ip	33.72	35.82	26.5	25.54	27.33	23.56
Ptx3	0.0	0.0	0.0	0.0	0.0	0.0
Ptx4	0.0	0.0	0.02	0.0	0.02	0.0
Puf60	74.77	87.13	107.65	102.56	102.34	98.07
Pum1	7.9	8.17	7.9	8.45	7.28	7.98
Pum2	55.85	53.05	48.37	50.98	45.72	47.8
Pura	2.63	1.87	1.74	1.99	1.84	1.89
Purb	0.08	0.12	0.07	0.08	0.08	0.06
Purg	5.06	6.35	5.27	5.15	5.19	5.85
Pus1	2.16	2.77	1.49	1.66	2.09	1.99
Pus10	0.92	0.97	0.67	0.9	0.99	1.07
Pus3	13.68	14.76	9.73	12.09	11.98	12.09
Pus7	9.9	10.1	6.78	5.51	8.09	5.8
Pus7l	0.6	0.44	0.25	0.26	0.57	0.63
Pusl1	3.35	3.38	1.66	5.09	3.99	2.53
Pvalb	0.08	0.13	0.04	0.0	0.0	0.03
Pvr	0.1	0.13	0.2	0.23	0.09	0.09
Pvrl1	0.78	0.62	0.26	0.24	0.39	0.44
Pvrl2	5.97	5.63	4.35	3.64	2.01	4.14
Pvrl3	44.83	49.42	46.64	49.72	42.27	48.33
Pvrl4	0.0	0.0	0.0	0.0	0.0	0.0
Pvt1	2.23	2.43	1.92	2.36	2.0	2.15
Pwp1	1.56	1.5	1.8	1.98	1.67	2.0
Pwp2	37.05	38.71	23.48	28.17	27.39	34.31
Pwwp2a	15.08	16.27	14.16	15.63	13.69	14.88
Pwwp2b	0.0	0.0	0.0	0.04	0.0	0.0
Pxdc1	0.0	0.02	0.0	0.02	0.0	0.0
Pxdn	18.23	16.47	34.9	35.61	35.27	34.37
Pxk	9.33	8.69	9.26	9.16	6.78	6.69
Pxmp2	6.29	7.6	7.5	6.41	6.57	8.84
Pxmp4	2.63	4.26	3.96	4.7	3.78	4.17
Pxn	15.96	13.6	15.82	15.01	12.97	13.45
