gene_id	BDF1_TPM_avr	ICR_TPM_avr	ddY_TPM_avr	BDF1_FPKM_avr	ICR_FPKM_avr	ddY_FPKM_avr
Slc38a9	6.725	9.32	9.004999999999999	2.585	3.7	3.495
Slc39a1	0.715	0.845	0.935	0.275	0.335	0.365
Slc39a10	359.92999999999995	352.88	329.61	138.155	140.015	127.91
Slc39a11	0.53	0.5700000000000001	0.4	0.2	0.23	0.15500000000000003
Slc39a12	0.59	0.31	0.42000000000000004	0.22999999999999998	0.125	0.16499999999999998
Slc39a13	0.85	1.2000000000000002	1.46	0.33	0.475	0.5700000000000001
Slc39a14	0.20500000000000002	0.15000000000000002	0.45499999999999996	0.08	0.060000000000000005	0.175
Slc39a2	0.0	0.0	0.025	0.0	0.0	0.01
Slc39a3	1.92	1.9300000000000002	1.43	0.735	0.76	0.5549999999999999
Slc39a4	0.025	0.015	0.145	0.01	0.005	0.055
Slc39a5	0.635	0.65	0.605	0.24	0.26	0.235
Slc39a6	347.955	357.86	351.03	133.75	142.0	136.24
Slc39a7	14.05	15.469999999999999	12.655	5.4	6.145	4.915
Slc39a8	15.7	0.945	3.48	6.04	0.375	1.355
Slc39a9	16.875	17.025	16.755	6.484999999999999	6.755000000000001	6.505
Slc3a1	0.715	1.065	1.13	0.275	0.42000000000000004	0.44
Slc3a2	112.41499999999999	101.215	117.125	43.205	40.120000000000005	45.435
Slc40a1	0.085	0.03	0.035	0.034999999999999996	0.01	0.015
Slc41a1	15.844999999999999	15.885000000000002	11.32	6.085000000000001	6.295	4.4
Slc41a2	21.83	27.38	25.005000000000003	8.385000000000002	10.855	9.71
Slc41a3	1.895	0.56	0.8800000000000001	0.73	0.22	0.33999999999999997
Slc43a1	0.395	0.335	0.42	0.15000000000000002	0.135	0.165
Slc43a2	0.43	0.475	0.505	0.165	0.19	0.2
Slc43a3	40.8	30.225	32.775	15.7	12.0	12.73
Slc44a1	60.78	59.685	53.315	23.354999999999997	23.705	20.695
Slc44a2	184.875	194.33999999999997	197.465	71.065	77.13	76.675
Slc44a3	5.695	2.83	2.975	2.2	1.125	1.15
Slc44a4	10.035	11.355	20.994999999999997	3.865	4.515000000000001	8.14
Slc44a5	3.16	0.86	4.245	1.21	0.345	1.65
Slc45a1	0.0	0.0	0.0	0.0	0.0	0.0
Slc45a2	0.35	0.42000000000000004	0.48	0.135	0.16999999999999998	0.185
Slc45a3	1345.8400000000001	1236.3899999999999	1370.01	516.9100000000001	490.48	531.575
Slc45a4	7.73	10.965	9.545	2.9699999999999998	4.35	3.71
Slc46a1	0.275	0.060000000000000005	0.08	0.10500000000000001	0.025	0.03
Slc46a2	0.015	0.0	0.0	0.005	0.0	0.0
Slc46a3	0.07	0.74	1.2149999999999999	0.03	0.295	0.475
Slc47a1	0.8049999999999999	0.7949999999999999	0.43	0.31000000000000005	0.32	0.165
Slc47a2	1.52	1.03	8.3	0.585	0.41	3.2199999999999998
Slc48a1	19.845	15.77	17.515	7.63	6.27	6.800000000000001
Slc4a1	0.025	0.015	0.01	0.01	0.005	0.005
Slc4a10	0.82	5.37	2.01	0.315	2.115	0.7799999999999999
Slc4a11	0.01	0.01	0.01	0.005	0.005	0.005
Slc4a1ap	292.395	319.95	311.855	112.37	126.89500000000001	121.16
Slc4a2	27.31	24.93	25.72	10.485	9.879999999999999	9.98
Slc4a3	0.44499999999999995	0.505	0.62	0.16999999999999998	0.2	0.24
Slc4a4	0.235	0.23	0.24	0.09	0.095	0.095
Slc4a5	19.465000000000003	15.835	4.6049999999999995	7.48	6.279999999999999	1.8
Slc4a7	46.45	42.8	43.235	17.82	16.98	16.785
Slc4a8	38.315	37.254999999999995	35.935	14.715	14.765	13.955
Slc4a9	0.0	0.01	0.01	0.0	0.005	0.005
Slc50a1	0.44499999999999995	0.735	0.575	0.175	0.29500000000000004	0.22500000000000003
Slc51a	0.0	0.0	0.0	0.0	0.0	0.0
Slc51b	0.78	0.215	0.935	0.295	0.08499999999999999	0.365
Slc52a2	31.6	33.69	28.37	12.145	13.365	11.02
Slc52a3	0.06	0.01	0.015	0.025	0.005	0.005
Slc5a1	0.005	0.005	0.005	0.0	0.005	0.005
Slc5a10	1.37	2.215	2.025	0.525	0.875	0.79
Slc5a11	0.0	0.015	0.025	0.0	0.005	0.01
Slc5a12	7.575000000000001	14.115	6.54	2.9050000000000002	5.585	2.535
Slc5a2	0.45999999999999996	0.15	0.215	0.175	0.055	0.08
Slc5a3	2.355	0.755	0.8049999999999999	0.905	0.30000000000000004	0.315
Slc5a4a	0.29500000000000004	0.20500000000000002	0.43000000000000005	0.11000000000000001	0.08	0.16499999999999998
Slc5a4b	0.33999999999999997	0.745	1.345	0.13	0.30000000000000004	0.52
Slc5a5	1.5150000000000001	1.1400000000000001	1.65	0.5800000000000001	0.45499999999999996	0.645
Slc5a6	3.975	5.08	6.175	1.52	2.02	2.4
Slc5a7	0.01	0.0	0.0	0.005	0.0	0.0
Slc5a8	0.7050000000000001	1.405	0.775	0.27	0.5549999999999999	0.305
Slc5a9	0.0	0.03	0.02	0.0	0.015	0.01
Slc6a1	0.0	0.0	0.005	0.0	0.0	0.0
Slc6a11	0.185	0.135	0.26	0.07	0.05500000000000001	0.1
Slc6a12	1.065	0.35	1.34	0.405	0.14	0.52
Slc6a13	0.085	0.16	0.155	0.03	0.065	0.055
Slc6a14	0.365	1.035	0.76	0.14	0.41000000000000003	0.29
Slc6a15	29.905	24.634999999999998	32.355	11.469999999999999	9.79	12.565
Slc6a17	0.0	0.0	0.0	0.0	0.0	0.0
Slc6a18	0.0	0.0	0.015	0.0	0.0	0.005
Slc6a19	0.0	0.0	0.0	0.0	0.0	0.0
Slc6a19os	0.0	0.0	0.045	0.0	0.0	0.015
Slc6a2	0.01	0.0	0.0	0.005	0.0	0.0
Slc6a20a	25.69	21.064999999999998	30.575	9.86	8.35	11.85
Slc6a20b	15.969999999999999	16.15	15.864999999999998	6.145	6.404999999999999	6.16
Slc6a3	0.025	0.05500000000000001	0.01	0.01	0.02	0.005
Slc6a4	10.73	10.254999999999999	11.02	4.135	4.065	4.275
Slc6a5	0.0	0.0	0.025	0.0	0.0	0.01
Slc6a6	52.435	42.065	42.8	20.105	16.69	16.62
Slc6a7	56.4	68.315	19.174999999999997	21.71	27.119999999999997	7.445
Slc6a8	0.0	0.035	0.005	0.0	0.015	0.005
Slc6a9	258.015	263.46500000000003	265.095	99.06	104.495	102.85
Slc7a1	29.345	32.135000000000005	31.240000000000002	11.260000000000002	12.745000000000001	12.125
Slc7a10	0.0	0.015	0.0	0.0	0.005	0.0
Slc7a11	103.815	88.97	113.69999999999999	39.84	35.33	44.135
Slc7a12	0.0	0.0	0.0	0.0	0.0	0.0
Slc7a13	0.0	0.0	0.0	0.0	0.0	0.0
Slc7a14	1.1	1.28	1.405	0.425	0.51	0.55
Slc7a15	0.025	0.075	0.0	0.01	0.03	0.0
Slc7a2	55.724999999999994	22.655	23.905	21.38	8.989999999999998	9.280000000000001
Slc7a3	0.0	0.0	0.0	0.0	0.0	0.0
Slc7a4	0.025	0.02	0.02	0.01	0.01	0.01
Slc7a5	42.26	40.39	29.37	16.205	16.035	11.4
Slc7a6	0.62	0.865	0.615	0.24000000000000002	0.345	0.24
Slc7a6os	234.17000000000002	253.065	244.88	89.965	100.46000000000001	95.05
Slc7a7	0.965	0.655	0.43500000000000005	0.365	0.26	0.16999999999999998
Slc7a8	2.785	0.155	0.095	1.065	0.06	0.034999999999999996
Slc7a9	1.5499999999999998	0.79	0.64	0.595	0.31	0.25
Slc8a1	0.0	0.005	0.025	0.0	0.0	0.01
Slc8a2	0.495	0.725	0.395	0.185	0.29000000000000004	0.155
Slc8a3	0.05	0.135	0.115	0.02	0.05500000000000001	0.045
Slc8b1	0.045	0.035	0.03	0.02	0.015	0.015
Slc9a1	135.41	131.33	134.36	51.995000000000005	52.08	52.135000000000005
Slc9a2	0.20500000000000002	0.07	0.025	0.08	0.025	0.01
Slc9a3	47.68	37.04	46.67	18.32	14.705	18.1
Slc9a3r1	91.19999999999999	75.81	74.535	35.08	30.12	28.955
Slc9a3r2	6.38	7.890000000000001	9.66	2.45	3.135	3.755
Slc9a4	7.555	3.0949999999999998	2.9450000000000003	2.905	1.225	1.1400000000000001
Slc9a5	0.475	0.6100000000000001	0.57	0.18	0.24	0.22
Slc9a6	1.19	0.995	0.97	0.46	0.395	0.375
Slc9a7	0.275	0.245	0.35	0.10500000000000001	0.1	0.14
Slc9a8	1.8900000000000001	2.115	1.865	0.725	0.845	0.725
Slc9a9	0.175	0.21000000000000002	0.13	0.065	0.08499999999999999	0.05
Slc9b1	49.19	96.745	65.83	18.9	38.455	25.564999999999998
Slc9b2	0.065	9.545	1.155	0.02	3.795	0.44999999999999996
Slc9c1	0.04	0.05	0.005	0.015	0.02	0.005
SlcUbl4a	8.5	10.055	11.15	3.2750000000000004	3.995	4.33
Slco1a1	0.0	0.0	0.005	0.0	0.0	0.005
Slco1a4	1.445	0.54	0.0	0.5549999999999999	0.215	0.0
Slco1a5	6.785	2.79	1.67	2.615	1.115	0.645
Slco1a6	0.28500000000000003	0.375	0.345	0.11	0.15000000000000002	0.13
Slco1b2	0.025	0.09	0.060000000000000005	0.01	0.034999999999999996	0.025
Slco1c1	0.0	0.025	0.065	0.0	0.01	0.02
Slco2a1	0.08499999999999999	0.14	0.165	0.03	0.055	0.065
Slco2b1	0.15	0.09	0.14	0.060000000000000005	0.034999999999999996	0.05500000000000001
Slco3a1	132.95499999999998	79.86500000000001	79.735	51.075	31.73	30.880000000000003
Slco4a1	18.435000000000002	5.83	4.6850000000000005	7.1	2.3049999999999997	1.82
Slco4c1	0.7549999999999999	0.155	0.305	0.29000000000000004	0.065	0.12
Slco5a1	2.995	2.6900000000000004	2.98	1.15	1.065	1.155
Slco6b1	0.0	0.0	0.0	0.0	0.0	0.0
Slco6c1	0.0	0.0	0.0	0.0	0.0	0.0
Slco6d1	0.0	0.0	0.0	0.0	0.0	0.0
Slfn1	0.0	0.015	0.0	0.0	0.005	0.0
Slfn10-ps	0.0	0.015	0.0	0.0	0.01	0.0
Slfn14	0.0	0.01	0.01	0.0	0.005	0.005
Slfn2	0.015	0.0	0.0	0.005	0.0	0.0
Slfn3	0.0	0.015	0.0	0.0	0.005	0.0
Slfn4	0.0	0.0	0.0	0.0	0.0	0.0
Slfn5	0.025	0.015	0.01	0.01	0.005	0.005
Slfn5os	0.0	0.0	0.08	0.0	0.0	0.03
Slfn8	0.10500000000000001	0.05	0.075	0.04	0.02	0.03
Slfn9	0.0	0.0	0.0	0.0	0.0	0.0
Slfnl1	0.0	0.0	0.0	0.0	0.0	0.0
Slirp	7.785	10.135	7.375	3.0	4.04	2.87
Slit1	0.04	0.07	0.05	0.015	0.025	0.02
Slit2	1.1949999999999998	0.9	1.685	0.45999999999999996	0.36	0.655
Slit3	1.165	2.975	2.405	0.44499999999999995	1.18	0.935
Slitrk1	0.0	0.0	0.0	0.0	0.0	0.0
Slitrk2	0.0	0.005	0.0	0.0	0.0	0.0
Slitrk3	0.0	0.0	0.005	0.0	0.0	0.005
Slitrk4	0.0	0.0	0.0	0.0	0.0	0.0
Slitrk5	0.0	0.0	0.0	0.0	0.0	0.0
Slitrk6	0.0	0.005	0.0	0.0	0.0	0.0
Slk	50.11	48.985	46.815	19.225	19.435000000000002	18.185000000000002
Slmap	104.87	116.00999999999999	120.43	40.269999999999996	46.015	46.74
Slmo1	0.44	0.64	0.525	0.16499999999999998	0.255	0.20500000000000002
Slmo2	41.725	32.980000000000004	39.33	16.045	13.129999999999999	15.265
Sln	0.0	0.0	0.0	0.0	0.0	0.0
Slpi	0.0	0.0	0.0	0.0	0.0	0.0
Sltm	7.535	10.265	9.325	2.88	4.075	3.625
Slu7	128.84	118.955	115.715	49.535	47.155	44.915
Slurp1	0.0	0.0	0.0	0.0	0.0	0.0
Slx	0.0	0.0	0.0	0.0	0.0	0.0
Slx1b	0.545	3.2350000000000003	2.54	0.20500000000000002	1.28	0.9850000000000001
Slx4	42.540000000000006	37.335	40.989999999999995	16.325000000000003	14.81	15.905000000000001
Slx4ip	77.765	76.475	73.18	29.865000000000002	30.365000000000002	28.41
Slxl1	0.0	0.0	0.0	0.0	0.0	0.0
Sly	0.0	0.0	0.0	0.0	0.0	0.0
Smad1	36.4	26.33	23.994999999999997	13.99	10.455	9.315000000000001
Smad2	34.489999999999995	35.230000000000004	31.714999999999996	13.254999999999999	13.99	12.32
Smad3	200.965	192.18	193.89	77.16499999999999	76.225	75.21000000000001
Smad4	94.755	116.375	114.25	36.42	46.23	44.315
Smad5	10.475	10.105	12.36	4.015	4.01	4.79
Smad6	0.08499999999999999	0.05	0.10500000000000001	0.03	0.02	0.04
Smad7	0.11	0.1	0.15	0.04	0.04	0.05500000000000001
Smad9	1.1	0.53	0.755	0.42	0.205	0.295
Smagp	554.7	461.345	545.12	212.93	182.85	211.615
Smap1	96.98	94.655	97.45	37.275	37.605	37.83
Smap2	53.57	41.675	43.275	20.57	16.545	16.795
Smarca1	0.17	0.15000000000000002	0.255	0.065	0.055	0.1
Smarca2	168.065	174.35000000000002	169.46	64.515	69.19	65.79499999999999
Smarca4	109.03	115.68	117.91499999999999	41.86	45.875	45.775
Smarca5	216.4	213.315	217.79	83.08500000000001	84.63	84.56
Smarca5-ps	1.385	1.315	1.535	0.53	0.52	0.595
Smarcad1	59.46	55.995	57.510000000000005	22.835	22.215	22.315
Smarcal1	73.63	75.41	64.465	28.299999999999997	29.925	25.015
Smarcb1	218.93	212.95999999999998	219.525	84.225	84.555	85.22999999999999
Smarcc1	25.62	27.28	26.75	9.84	10.825	10.385000000000002
Smarcc2	37.14	36.075	32.325	14.275	14.325	12.56
Smarcd1	2.365	2.63	2.51	0.915	1.045	0.975
Smarcd2	151.15	186.29500000000002	148.53	58.125	73.89	57.64
Smarcd3	0.5349999999999999	0.265	0.5	0.20500000000000002	0.10500000000000001	0.195
Smarce1	108.465	86.17	90.89500000000001	41.755	34.205	35.295
Smc1a	107.355	110.08	113.00999999999999	41.2	43.64	43.845
Smc1b	28.810000000000002	30.39	33.985	11.07	12.055	13.19
Smc2	20.8	22.18	21.395	7.99	8.81	8.31
Smc2os	0.0	0.33999999999999997	0.275	0.0	0.135	0.10500000000000001
Smc3	245.52499999999998	267.655	265.34000000000003	94.33000000000001	106.13499999999999	102.995
Smc4	691.3	718.175	739.69	265.46500000000003	284.99	287.14
Smc5	36.504999999999995	21.634999999999998	30.534999999999997	14.004999999999999	8.575	11.844999999999999
Smc6	201.91	175.35500000000002	200.82999999999998	77.45	69.50999999999999	77.94
Smchd1	57.519999999999996	49.379999999999995	65.335	22.1	19.59	25.355
Smco1	0.18	0.15	0.235	0.07	0.060000000000000005	0.095
Smco2	3.14	0.19999999999999998	0.025	1.205	0.08	0.01
Smco3	0.0	0.065	0.045	0.0	0.025	0.015
Smco4	106.99000000000001	67.925	103.435	41.144999999999996	26.975	40.155
Smcp	0.0	0.0	0.0	0.0	0.0	0.0
Smcr8	9.129999999999999	11.61	12.585	3.505	4.609999999999999	4.885
Smdt1	52.065	13.57	24.25	20.1	5.385	9.42
Smek1	35.285	34.57	36.475	13.55	13.74	14.165
Smek2	35.675	27.56	27.880000000000003	13.695	10.95	10.835
Smg1	64.245	52.345	52.095	24.63	20.75	20.22
Smg5	9.8	8.754999999999999	8.215	3.765	3.475	3.19
Smg6	58.97	55.285	52.12	22.634999999999998	21.93	20.225
Smg7	52.16	45.715	41.34	20.035	18.15	16.04
Smg8	114.475	113.39500000000001	114.88499999999999	44.01	45.019999999999996	44.585
Smg9	19.009999999999998	18.240000000000002	16.775	7.32	7.235	6.51
Smgc	0.0	0.0	0.0	0.0	0.0	0.0
Smim1	0.20500000000000002	0.22499999999999998	0.165	0.08	0.09	0.065
Smim10l1	0.305	0.075	0.07	0.12	0.030000000000000002	0.03
Smim10l2a	0.055	0.525	0.485	0.02	0.20500000000000002	0.19
Smim11	256.82500000000005	274.175	248.13	98.85	108.74000000000001	96.36500000000001
Smim12	13.105	13.690000000000001	12.495000000000001	5.045	5.43	4.855
Smim13	1.275	0.98	1.21	0.49	0.39	0.47
Smim14	133.21	131.685	138.89499999999998	51.165	52.230000000000004	53.91
Smim15	15.395	11.56	11.315	5.915	4.59	4.4
Smim18	0.0	0.0	0.0	0.0	0.0	0.0
Smim19	19.745	22.314999999999998	22.255000000000003	7.6	8.875	8.635
Smim20	100.63	90.18	74.6	38.81999999999999	35.83	28.97
Smim22	1.955	0.76	1.27	0.77	0.30000000000000004	0.495
Smim23	0.0	0.0	0.0	0.0	0.0	0.0
Smim24	0.53	0.475	0.92	0.20500000000000002	0.19	0.355
Smim3	0.0	0.015	0.06	0.0	0.005	0.025
Smim4	2.89	4.265	2.85	1.115	1.685	1.1099999999999999
Smim5	0.0	0.0	0.08	0.0	0.0	0.03
Smim6	0.0	0.0	0.0	0.0	0.0	0.0
Smim7	10.335	9.11	5.550000000000001	3.975	3.615	2.1550000000000002
Smim8	49.5	49.61	34.815	19.08	19.685000000000002	13.525
Smim9	1.075	1.1949999999999998	0.6799999999999999	0.41500000000000004	0.47	0.26
Smkr-ps	4.11	3.17	2.605	1.585	1.26	1.01
Smlr1	0.0	0.0	0.0	0.0	0.0	0.0
Smn1	231.7	212.99	224.35500000000002	89.02	84.53999999999999	87.11500000000001
Smndc1	50.29	44.099999999999994	52.325	19.335	17.505	20.32
Smo	0.1	0.085	0.07	0.04	0.035	0.03
Smoc1	0.97	0.255	1.125	0.375	0.10500000000000001	0.43999999999999995
Smoc2	72.22	81.08	70.345	27.729999999999997	32.17	27.32
Smok2a	2.2	2.3899999999999997	2.9	0.8500000000000001	0.95	1.125
Smok2b	0.45499999999999996	0.13	0.39	0.175	0.055	0.15
Smok3a	0.0	0.0	0.0	0.0	0.0	0.0
Smok3b	0.0	0.0	0.0	0.0	0.0	0.0
Smok4a	0.675	0.785	0.275	0.26	0.315	0.11
Smox	70.33000000000001	107.38499999999999	109.595	27.064999999999998	42.605000000000004	42.545
Smpd1	104.055	101.10499999999999	105.955	40.035	40.095	41.14
Smpd2	1.115	1.225	1.175	0.43	0.485	0.45499999999999996
Smpd3	0.76	0.565	0.96	0.29	0.22499999999999998	0.37
Smpd4	31.035	25.865	28.15	11.925	10.27	10.925
Smpd5	0.095	0.0	0.0	0.035	0.0	0.0
Smpdl3a	0.015	0.075	0.085	0.005	0.03	0.034999999999999996
Smpdl3b	0.0	0.0	0.0	0.0	0.0	0.0
Smpx	0.0	0.0	0.0	0.0	0.0	0.0
Smr2	0.0	0.0	0.0	0.0	0.0	0.0
Smr3a	0.0	0.07	0.0	0.0	0.03	0.0
Sms	149.06	208.01	247.425	57.28	82.66	96.015
Smtn	0.0	0.01	0.02	0.0	0.005	0.005
Smtnl1	0.0	0.0	0.0	0.0	0.0	0.0
Smtnl2	0.01	0.0	0.01	0.005	0.0	0.005
Smu1	300.9	295.555	293.82	115.7	117.305	114.055
Smug1	38.22	37.06	32.81	14.68	14.71	12.73
Smurf1	68.355	54.19	63.415	26.23	21.48	24.62
Smurf2	155.405	145.34	141.56	59.665	57.68	54.925
Smyd1	0.055	0.065	0.21	0.02	0.025	0.08
Smyd2	14.895	16.77	13.605	5.72	6.66	5.285
Smyd3	34.8	39.86	44.22	13.375	15.815	17.165
Smyd4	13.620000000000001	11.605	8.995000000000001	5.234999999999999	4.605	3.49
Smyd5	11.735	13.495000000000001	14.350000000000001	4.5	5.35	5.57
Snai1	8.785	8.485	9.825	3.375	3.37	3.8150000000000004
Snai2	0.12	0.53	0.41	0.045	0.21000000000000002	0.16
Snai3	35.959999999999994	31.755000000000003	40.08	13.845	12.6	15.555
Snap23	46.945	58.28	50.545	18.009999999999998	23.11	19.615000000000002
Snap25	0.14	0.19	0.145	0.055	0.075	0.05500000000000001
Snap29	75.82499999999999	73.565	74.14	29.125	29.195	28.78
Snap47	102.56	88.44999999999999	100.08500000000001	39.435	35.14	38.84
Snap91	4.28	5.18	6.74	1.635	2.0549999999999997	2.615
Snapc1	97.02000000000001	74.87	71.765	37.31	29.740000000000002	27.86
Snapc2	1.51	1.4849999999999999	1.2200000000000002	0.58	0.595	0.475
Snapc3	22.869999999999997	23.97	21.17	8.805	9.51	8.22
Snapc4	16.4	15.025	14.965	6.305	5.965	5.8149999999999995
Snapc5	50.34	57.845	43.72	19.465	22.985	16.955
Snapin	10.434999999999999	7.085	10.274999999999999	4.0	2.8200000000000003	3.985
Snca	0.0	0.065	0.14	0.0	0.025	0.05500000000000001
Sncaip	0.395	0.355	0.3	0.15000000000000002	0.14	0.12
Sncb	0.43	0.32	0.36	0.16499999999999998	0.13	0.14
Sncg	0.0	0.0	0.0	0.0	0.0	0.0
Snd1	62.63	68.095	65.905	24.085	27.055	25.585
Sned1	3.665	3.215	3.835	1.4100000000000001	1.275	1.49
Snf8	33.655	25.245	32.175	12.93	10.02	12.49
Snhg1	12.465	13.445	11.26	4.805	5.34	4.39
Snhg10	3.245	3.29	2.955	1.23	1.3	1.145
Snhg11	0.015	0.065	0.02	0.01	0.025	0.005
Snhg12	0.1	0.49	0.0	0.04	0.195	0.0
Snhg14	0.21	0.245	0.275	0.08	0.1	0.105
Snhg17	0.09999999999999999	0.21500000000000002	0.185	0.04	0.08499999999999999	0.07
Snhg18	15.715	16.725	15.375	6.055	6.65	5.970000000000001
Snhg20	0.305	0.0	0.15	0.12	0.0	0.06
Snhg3	0.81	1.1199999999999999	1.275	0.31000000000000005	0.45	0.495
Snhg4	0.08	0.20500000000000002	0.23	0.03	0.08	0.09
Snhg5	4.800000000000001	4.13	4.355	1.8399999999999999	1.645	1.69
Snhg6	23.595	3.48	3.41	9.13	1.38	1.33
Snhg7	0.0	0.105	0.055	0.0	0.045	0.02
Snhg8	1.35	2.045	1.835	0.52	0.81	0.7150000000000001
Snhg9	0.0	0.0	0.0	0.0	0.0	0.0
Snip1	10.145	7.805	9.89	3.9050000000000002	3.1050000000000004	3.84
Snn	0.04	0.08	0.07	0.015	0.035	0.025
Snora15	312.865	111.695	119.425	121.465	44.8	46.699999999999996
Snora16a	33.255	52.515	21.485	12.690000000000001	20.96	8.36
Snora17	142.465	66.88499999999999	67.71	55.395	26.715	26.314999999999998
Snora19	0.0	0.0	0.0	0.0	0.0	0.0
Snora20	0.0	0.0	0.0	0.0	0.0	0.0
Snora21	428.305	394.685	335.17	164.86	155.885	130.32
Snora23	40.705	56.055	43.385000000000005	15.754999999999999	22.29	16.89
Snora24	148.115	219.93	169.17000000000002	57.015	87.39	65.55
Snora26	85.51	70.00999999999999	0.0	32.949999999999996	27.564999999999998	0.0
Snora28	50.2	72.295	95.21000000000001	19.270000000000003	28.715	36.945
Snora2b	0.0	13.0	0.0	0.0	5.25	0.0
Snora3	180.4	55.83500000000001	41.09	70.08	22.045	15.98
Snora30	0.0	15.735	21.0	0.0	6.355	8.245
Snora31	0.0	0.0	25.315	0.0	0.0	9.72
Snora33	0.0	170.24	414.825	0.0	68.745	162.835
Snora34	141.53	142.35500000000002	146.63	54.94	56.935	56.735
Snora35	0.0	0.0	0.0	0.0	0.0	0.0
Snora36b	0.0	13.605	24.105	0.0	5.495	9.255
Snora41	90.135	37.565	88.24000000000001	35.19	15.17	34.43
Snora43	12.485	13.285	26.87	4.67	5.255	10.415
Snora44	0.0	10.815	0.0	0.0	4.37	0.0
Snora47	3162.5249999999996	1973.2799999999997	2097.375	1215.845	782.53	814.325
Snora52	36.055	6.095	20.735	13.765	2.46	8.14
Snora5c	0.0	0.0	0.0	0.0	0.0	0.0
Snora61	0.0	0.0	0.0	0.0	0.0	0.0
Snora62	17.265	0.0	0.0	6.815	0.0	0.0
Snora64	213.315	275.105	381.445	81.59	108.5	148.19
Snora65	30.125	60.83500000000001	51.745	11.265	24.02	20.31
Snora68	0.0	0.0	0.0	0.0	0.0	0.0
Snora69	183.945	101.115	53.465	69.74	39.69	20.715
Snora70	68.14999999999999	195.415	76.305	26.52	77.405	29.655
Snora74a	172.535	172.66000000000003	183.375	66.315	68.46	71.24
Snora75	66.065	55.620000000000005	42.24	24.705	22.155	16.58
Snora78	77.69500000000001	90.32499999999999	132.24	29.634999999999998	35.835	51.5
Snora7a	44.435	55.115	16.655	16.965	22.085	6.535
Snora81	140.54500000000002	200.545	181.385	54.325	79.58500000000001	70.6
Snord100	0.0	0.0	0.0	0.0	0.0	0.0
Snord104	0.0	0.0	0.0	0.0	0.0	0.0
Snord11	0.0	0.0	0.0	0.0	0.0	0.0
Snord110	0.0	0.0	0.0	0.0	0.0	0.0
Snord111	0.0	0.0	0.0	0.0	0.0	0.0
Snord116	0.0	0.0	0.0	0.0	0.0	0.0
Snord116l1	0.0	0.0	0.0	0.0	0.0	0.0
Snord116l2	0.0	0.0	0.0	0.0	0.0	0.0
Snord118	0.0	0.0	0.0	0.0	0.0	0.0
Snord12	0.0	0.0	0.0	0.0	0.0	0.0
Snord123	0.0	0.0	0.0	0.0	0.0	0.0
Snord14a	0.0	0.0	0.0	0.0	0.0	0.0
Snord14c	0.0	0.0	0.0	0.0	0.0	0.0
Snord14d	0.0	0.0	0.0	0.0	0.0	0.0
Snord15a	330.65	531.9549999999999	408.53	127.64500000000001	210.69	158.39499999999998
Snord15b	617.2	836.025	633.745	237.96	331.325	245.995
Snord16a	0.0	0.0	0.0	0.0	0.0	0.0
Snord17	363.71500000000003	429.36	459.865	140.15	170.27	178.57999999999998
Snord19	0.0	0.0	0.0	0.0	0.0	0.0
Snord1a	0.0	0.0	0.0	0.0	0.0	0.0
Snord1b	0.0	0.0	0.0	0.0	0.0	0.0
Snord1c	0.0	0.0	0.0	0.0	0.0	0.0
Snord2	0.0	0.0	0.0	0.0	0.0	0.0
Snord22	3978.67	4422.200000000001	4183.700000000001	1541.1799999999998	1749.505	1624.095
Snord23	0.0	108.705	0.0	0.0	43.895	0.0
Snord32a	0.0	0.0	0.0	0.0	0.0	0.0
Snord33	0.0	0.0	0.0	0.0	0.0	0.0
Snord34	0.0	0.0	0.0	0.0	0.0	0.0
Snord35a	0.0	0.0	0.0	0.0	0.0	0.0
Snord35b	0.0	0.0	0.0	0.0	0.0	0.0
Snord37	0.0	0.0	0.0	0.0	0.0	0.0
Snord38a	0.0	0.0	0.0	0.0	0.0	0.0
Snord42a	0.0	0.0	0.0	0.0	0.0	0.0
Snord42b	0.0	0.0	0.0	0.0	0.0	0.0
Snord43	0.0	0.0	0.0	0.0	0.0	0.0
Snord45b	0.0	0.0	0.0	0.0	0.0	0.0
Snord45c	0.0	0.0	0.0	0.0	0.0	0.0
Snord47	0.0	0.0	0.0	0.0	0.0	0.0
Snord49a	0.0	0.0	0.0	0.0	0.0	0.0
Snord49b	0.0	0.0	0.0	0.0	0.0	0.0
Snord4a	0.0	0.0	0.0	0.0	0.0	0.0
Snord52	0.0	0.0	0.0	0.0	0.0	0.0
Snord53	0.0	0.0	0.0	0.0	0.0	0.0
Snord55	0.0	0.0	0.0	0.0	0.0	0.0
Snord57	0.0	0.0	0.0	0.0	0.0	0.0
Snord58b	0.0	0.0	0.0	0.0	0.0	0.0
Snord61	0.0	0.0	0.0	0.0	0.0	0.0
Snord64	0.0	0.0	0.0	0.0	0.0	0.0
Snord65	0.0	0.0	0.0	0.0	0.0	0.0
Snord66	0.0	0.0	0.0	0.0	0.0	0.0
Snord67	0.0	45.355	0.0	0.0	18.315	0.0
Snord68	0.0	0.0	0.0	0.0	0.0	0.0
Snord69	0.0	0.0	0.0	0.0	0.0	0.0
Snord7	0.0	0.0	0.0	0.0	0.0	0.0
Snord70	0.0	0.0	0.0	0.0	0.0	0.0
Snord71	0.0	0.0	0.0	0.0	0.0	0.0
Snord72	0.0	0.0	0.0	0.0	0.0	0.0
